categorie,official_name,branch,name,contact:phone,contact:website,contact:email,ref:FR:SIRET,longitude,latitude,address_txt,opening_hours,insee,id,osm_id
mairie,Mairie - Marolles-sur-Seine,,Mairie de Marolles-sur-Seine,+33 1 64 31 32 56,https://www.marolles-sur-seine.fr/,mairie@marolles77130.fr,21770279400017,3.035295,48.387036,Place Charles-de-Gaulle 77130 Marolles-sur-Seine,"Mo 10:00-12:00,14:00-17:00; Tu 14:00-17:00; We-Th 10:00-12:00,14:00-17:00; Fr 10:00-12:00; Sa 09:00-12:00",77279,2c7af91d-31b8-4c55-8208-0ee081705899,way/115260273
mairie,Mairie - Mary-sur-Marne,,Mairie de Mary-sur-Marne,+33 1 60 01 70 70,http://www.mary-sur-marne.fr,contact@mary-sur-marne.fr,21770280200018,3.02815008163,49.015499115,9 place de l'Église 77440 Mary-sur-Marne,"Mo 09:00-12:00,15:00-18:00; Tu-We 09:00-12:00; Th 09:00-12:00; Fr 09:00-12:00,15:00-18:00; Sa 09:00-12:00",77280,2058cc83-1a72-445b-aa48-50893af17c29,way/116113169
mairie,Mairie - Massy,,Mairie de Massy,+33 1 60 13 30 00,https://www.ville-massy.fr/,,21910377700013,2.272041,48.73052,1 avenue du Général-de-Gaulle 91300 Massy,"Mo-We 08:30-12:30,13:30-18:20; Th 13:30-18:20; Fr 08:30-12:30,13:30-18:20; Sa 08:30-12:00",91377,871762ea-80cb-4d38-841d-7fb76f57965c,way/70670162
mairie,Mairie - Matoury,,Mairie de Matoury,+594 5 94 35 32 32,,cabinet@mairie-matoury.fr,21973307800014,-52.3297772,4.8488395,1 rue Victor-Ceide 97351 Matoury,"Mo-Tu 08:00-13:00,15:00-18:00; We 08:00-13:30; Th 08:00-13:00,15:00-18:00; Fr 08:00-13:30",97307,6ca7b477-ecb4-4821-bce9-70a9583f57cc,way/96405274
mairie,Mairie - Mauchamps,,Mairie de Mauchamps,+33 1 60 82 20 79,http://www.mauchamps.org,mairie@mauchamps.org,21910378500016,2.193939,48.530014,1 place Saint-Jean 91730 Mauchamps,,91378,cc33c9c8-e681-49b7-87ea-2ecff574e80f,way/142921147
mairie,Mairie - Maudétour-en-Vexin,,Mairie de Maudétour-en-Vexin,+33 1 34 67 11 67,http://www.maudetour-en-vexin.fr,mairie.maudetour@wanadoo.fr,21950379400014,1.77748000622,49.0997009277,Allée des Tilleuls 95420 Maudétour-en-Vexin,Mo 14:00-17:30; Fr 09:00-12:30,95379,9840ab90-c53a-44d9-84a3-71f8f8997119,way/458462399
mairie,Mairie - Maule,,Mairie de Maule,+33 1 30 90 49 00,http://www.maule.fr,contact.mairie@maule.fr,21780380800013,1.84829998016,48.9094009399,Rue des Galliens 78580 Maule,"Mo-Fr 09:00-12:00,14:00-17:00; Sa 09:00-12:00",78380,f97ed03a-8784-4fcc-a4f8-4fb31335ee33,way/132268399
mairie,Mairie - Maulette,,Mairie de Maulette,+33 1 30 59 62 54,http://www.maulette.fr,mairie@maulette.fr,21780381600032,1.62781000137,48.7911987305,5 rue de l'École 78550 Maulette,Mo 14:00-18:00; Tu 14:00-19:00; We 09:00-14:00; Fr 14:00-19:00; Sa 09:00-12:00,78381,685dfb9c-73d0-40a4-936e-5fd191d6fa80,way/133407334
mairie,Mairie - Mauperthuis,,Mairie de Mauperthuis,+33 1 64 03 16 27,https://www.mairie-mauperthuis.fr/,mairie.mauperthuis@wanadoo.fr,21770281000011,3.036932,48.769201,14 bis rue du Parc 77120 Mauperthuis,"Mo-Tu 08:00-12:00,14:00-16:00; Th-Fr 08:00-12:00,14:00-16:00",77281,45529790-13d4-4ae7-bee2-30365ff7db3c,node/4798913813
mairie,Mairie - Maurecourt,,Mairie de Maurecourt,+33 1 39 70 23 20,http://www.ville-maurecourt.fr,accueil@ville-maurecourt.fr,21780382400010,2.062657,48.996443,1 rue du Maréchal-Leclerc 78780 Maurecourt,"Mo-Tu 09:00-12:00,15:00-18:00; We 09:00-12:00; Th 08:30-12:00,15:00-18:00; Fr 09:00-12:00,15:00-18:00; Sa 08:30-12:00",78382,37e26ffb-a9f4-443a-8742-03105b8bd1b3,way/568378973
mairie,Mairie - Mauregard,,Mairie de Mauregard,+33 1 60 03 42 48,http://www.mauregard.fr,administration.mairie@mauregard.fr,21770282800013,2.58103990555,49.033000946,12 rue de la Grande-Allée 77990 Mauregard,Mo 14:00-17:00; Tu 09:00-12:00; We 14:00-17:00; Th 16:00-19:00; Fr 09:00-12:00,77282,022e9b87-7501-4523-951e-a657323655e4,node/4798916926
mairie,Mairie - Maurepas,,Mairie de Maurepas,+33 1 30 66 54 00,https://www.maurepas.fr/,mairie@maurepas.fr,21780383200013,1.9451782,48.762093,2 place d'Auxois 78310 Maurepas,"Mo 14:00-17:00; Tu-We 08:30-12:30,14:00-17:00; Th 14:00-17:00; Fr 08:30-12:30,14:00-17:00; Sa 09:00-12:30",78383,7ffae8b5-6397-4540-98dc-fb53a35d0b8c,way/133069865
mairie,Mairie - May-en-Multien,,Mairie de May-en-Multien,+33 1 60 01 74 98,,mairie.may.en.multien@gmail.com,21770283600016,3.02818989754,49.0741004944,4 place de la Mairie 77145 May-en-Multien,Mo-Tu 15:00-18:00; Th 16:00-18:30; Fr 13:30-16:00; Sa 09:00-12:00,77283,054c53c0-eb47-48f3-bf1e-d066adaee48b,node/4798916221
mairie,Mairie - Meaux,,Mairie de Meaux,+33 1 60 09 97 00,https://www.ville-meaux.fr/,contact@meaux.fr,21770284400010,2.877579,48.9587474,2 place Jacques-Chirac 77100 Meaux,Mo-Fr 08:30-18:00; Sa 09:00-12:00,77284,dd2012d8-ce05-4e31-9a14-b863f13655bb,way/112069961
mairie,Mairie - Meigneux,,Mairie de Meigneux,+33 1 60 67 31 66,http://www.mairie-de-meigneux.fr,mairie.de.meigneux@gmail.com,21770286900017,3.103614,48.511091,2-3 rue de l'Église 77520 Meigneux,"Mo 09:00-12:00; Tu 09:00-12:00,14:00-17:00; Fr 09:00-12:00,14:00-19:00",77286,7b2100a8-acbc-408a-ae7c-e2483d54608c,way/278796953
mairie,Mairie - Meilleray,,Mairie de Meilleray,+33 1 64 20 22 35,,mairie.meilleray@wanadoo.fr,21770287700010,3.42129993439,48.789100647,1 place de la Mairie 77320 Meilleray,Fr 16:00-19:00,77287,23bbd6d6-63b4-419e-ae82-dfabc67c63af,way/148459630
mairie,Mairie - Melun,,Mairie de Melun,+33 1 64 52 33 03,https://www.ville-melun.fr/,contact@ville-melun.fr,21770288500013,2.660846,48.539978,16 rue Paul-Doumer 77000 Melun,"Mo-Tu 08:30-12:15,13:30-17:30; We 08:30-17:30; Th 13:30-17:30; Fr 08:30-12:15,13:30-17:30; Sa 08:30-12:00",77288,8ecfbf6c-2f02-4428-bca0-b859b46740d8,way/112361498
mairie,Mairie - Melz-sur-Seine,,Mairie de Melz-sur-Seine,+33 1 64 00 74 43,http://melzsurseine.fr,mairie.melz-sur-seine@orange.fr,21770289300017,3.3855477,48.5050191,6 rue du Chêne-Blunay 77171 Melz-sur-Seine,Tu 15:00-18:30; Fr 09:30-12:00,77289,0ebff8ef-e6f1-4ad2-b41c-e26f6d9283dc,node/4798915618
mairie,Mairie - Mennecy,,Mairie de Mennecy,+33 1 69 90 80 30,http://www.mennecy.fr,cabinet@mennecy.fr,21910386800010,2.4348078,48.5668376,Hôtel de Ville  2 place de la Mairie 91540 Mennecy,"Mo-Fr 08:30-12:00,13:30-17:30",91386,3ca4c9aa-ac7a-4804-8b69-0cc01c2e92cd,way/118087290
mairie,Mairie - Menouville,,Mairie de Menouville,+33 1 34 66 53 82,,commune-de-menouville@orange.fr,21950387700017,2.1100535310012813,49.14938178657043,10 rue du Pressoir 95810 Menouville,We 16:00-18:00,95387,04f99b09-2c20-4891-862e-1f73f7c6d588,node/11043962233
mairie,Mairie - Menucourt,,Mairie de Menucourt,+33 1 34 46 71 00,http://www.menucourt.fr,accueil.mairie@menucourt.fr,21950388500010,1.98377001286,49.0245018005,Rue Pasteur 95180 Menucourt,"Mo-Tu 09:00-11:45,14:00-17:45; We 09:00-11:45; Th-Fr 09:00-11:45,14:00-17:45; Sa 09:00-11:45",95388,9756182e-d070-4d84-8db2-71b11dc33cce,node/8171713576
mairie,Mairie - Mespuits,,Mairie de Mespuits,+33 1 64 95 85 54,,mairie.mespuits@wanadoo.fr,21910399100010,2.2717485,48.3556572,26 Grand'rue 91150 Mespuits,,91399,dd269e92-bc41-43c0-8106-ceb6dbcae563,node/3510188681
mairie,Mairie - Messy,,Mairie de Messy,+33 1 78 74 42 42,http://www.messy.fr,mairie77410@messy.fr,21770292700013,2.7003279,48.966288,10 Grande rue 77410 Messy,"Mo-Tu 09:00-12:00,14:00-18:00; We 09:00-12:00; Th 14:00-18:00; Fr 09:00-12:00,14:00-18:00",77292,76440c2a-5cc4-42c4-af1c-d802e25cd01b,node/1813700731
mairie,Mairie - Meudon,,Mairie de Meudon,+33 1 41 14 80 00,https://www.meudon.fr,,21920048200012,2.238806,48.812556,6 avenue Le-Corbeiller 92190 Meudon,"Mo-We 08:30-12:00,13:30-17:30; Th 08:30-12:00; Fr 08:30-12:00,13:30-17:30; Sa 09:00-12:00",92048,bd00dac9-97ff-480d-91fa-95abf08f57d5,way/136292617
mairie,Mairie - Meulan-en-Yvelines,,Mairie de Meulan-en-Yvelines,+33 1 30 90 41 41,https://www.ville-meulan.fr/,mairie@ville-meulan.fr,21780401200011,1.91050004959,49.0046005249,10 place Brigitte-Gros 78250 Meulan-en-Yvelines,"Mo 08:30-12:30,13:30-17:00; Tu 08:30-12:30; We 08:30-19:30; Th-Fr 08:30-12:30,13:30-17:00; Sa 08:30-12:00",78401,46f159f9-ba95-47d1-9d89-130f716d372c,node/619155787
mairie,Mairie - Millemont,,Mairie de Millemont,+33 1 34 86 41 68,http://www.millemont.fr,mairie.millemont@wanadoo.fr,21780404600019,1.744839,48.808994,2 place Maurice-Richard 78940 Millemont,Mo 16:00-18:00; We 16:00-18:00; Fr 16:00-18:00,78404,277fd8cf-1a40-4921-9f2b-53a99a428c02,way/400430800
mairie,Mairie - Milly-la-Forêt,,Mairie de Milly-la-Forêt,+33 1 64 98 80 07,https://www.milly-la-foret.fr/,mairie@milly-la-foret.fr,21910405600011,2.46710991859,48.403301239,Place de la République 91490 Milly-la-Forêt,"Mo-Th 09:00-12:00,14:00-17:30; Fr 09:00-12:00,14:00-17:00",91405,25dcf6e9-daae-49a3-b541-8ee8d3fc1d9d,node/2094853686
mairie,Mairie - Milon-la-Chapelle,,Mairie de Milon-la-Chapelle,+33 1 30 52 19 22,http://www.milon-la-chapelle.fr,mairie-de-milon@wanadoo.fr,21780406100018,2.04430007935,48.7288017273,2 route de Romainville 78470 Milon-la-Chapelle,Mo-Tu 09:00-11:30; Th-Sa 09:00-11:30,78406,c63dafee-56b5-4045-9396-1fbf603f0922,node/27362211
mairie,Mairie - Misy-sur-Yonne,,Mairie de Misy-sur-Yonne,+33 1 64 31 31 18,,mairie-de-misy-sur-yonne@wanadoo.fr,21770293500016,3.089341,48.3596000671,4 rue de l'Église 77130 Misy-sur-Yonne,Mo-Tu 14:00-18:00; Th-Fr 14:00-18:00,77293,30ffc503-1623-493d-bc6c-da04bd90008e,node/4798916946
mairie,Mairie - Mitry-Mory,,Mairie de Mitry-Mory,+33 1 60 21 61 10,https://www.mitry-mory.fr/,mairie@mitry-mory.fr,21770294300010,2.61911010742,48.9841995239,11-13 rue Paul-Vaillant-Couturier 77290 Mitry-Mory,"Mo-Fr 08:30-12:15,13:30-17:15",77294,994d73cd-d5ab-4bed-a450-dcd179e0eab9,way/112217116
mairie,Mairie - Mittainville,,Mairie de Mittainville,+33 1 34 85 01 62,http://www.mairie-mittainville.fr,secretariat@mairie-mittainville.fr,21780407900010,1.623557,48.665335,5 rue de la Mairie 78125 Mittainville,Tu 16:00-18:00; Th 15:00-18:00; Sa 10:00-12:00,78407,58924eac-7ae1-41a1-81cd-2f1725a9c77e,way/256605514
mairie,Mairie - Moigny-sur-École,,Mairie de Moigny-sur-École,+33 1 64 98 40 14,https://www.moigny-sur-ecole.com/,accueil@mairiemoignysurecole.fr,21910408000011,2.45739,48.433067,59 Grand'Rue 91490 Moigny-sur-École,"Tu 09:30-12:30,14:30-18:30; Fr 09:30-12:30,14:30-17:00; Mo 09:30-12:30,14:30-17:30; We-Th 09:30-12:30,14:30-17:30",91408,555a9502-e499-4c5c-8fb5-7d8ec58fdff2,way/166151405
mairie,Mairie - Moisenay,,Mairie de Moisenay,+33 1 64 81 21 00,http://www.mairie-moisenay.fr,mairie@moisenay.fr,21770295000015,2.73573994637,48.5643005371,Rue de la Boucle 77950 Moisenay,"Mo 09:00-12:00,16:00-18:00; We 09:00-12:00,16:00-18:00; Th 09:00-12:00,16:00-19:00; Fr 09:00-12:00,16:00-18:00; Sa 09:00-12:00",77295,20bfd2ab-0e35-4f16-9a25-fd7c42ab1f3e,way/248022524
mairie,Mairie - Moisselles,,Mairie de Moisselles,+33 1 39 91 05 72,http://www.mairie-moisselles.fr,secretariat@mairie-moisselles.fr,21950409900017,2.33717989922,49.0479011536,5 rue du Moutier 95570 Moisselles,"Mo-Fr 08:30-12:00,14:00-17:30",95409,42381e22-7dc8-49e6-a6f0-705047c2d7db,node/4674281578
mairie,Mairie - Moisson,,Mairie de Moisson,+33 1 34 79 30 41,http://www.moisson.fr,accueil@moisson.fr,21780410300018,1.6703028,49.0730395,34 route de Lavacourt 78840 Moisson,Mo-Tu 09:00-12:00; Th 09:00-12:00; Sa 09:00-12:00,78410,b9f2d8db-70e6-4a7e-8000-d101043d8fbd,node/11198601799
mairie,Mairie - Moissy-Cramayel,,Mairie de Moissy-Cramayel,+33 1 64 88 15 00,https://www.moissy-cramayel.fr/,mairie@ville-moissycramayel.fr,21770296800017,2.593835,48.626985,6 place du Souvenir 77550 Moissy-Cramayel Cedex,"Mo-We 09:00-12:00,14:00-18:00; Th 09:00-12:00; Fr 09:00-12:00,14:00-18:00; Sa 09:00-12:00",77296,d0af0d04-2894-4523-88ba-f26e2aaf0420,way/114147797
mairie,Mairie - Mondeville,,Mairie de Mondeville,+33 1 64 98 31 03,http://www.mondeville91.fr,mairie@mondeville91.fr,21910412200011,2.41697001457,48.4898986816,18 Grande rue 91590 Mondeville,"Tu 09:00-12:00,14:00-18:45; Th 09:00-12:00,14:00-17:30; Sa 09:00-12:00",91412,5d369d3a-5a57-48cc-9f75-dd3b5488fabf,node/3510153091
mairie,Mairie - Mondreville,,Mairie de Mondreville,+33 1 30 42 52 24,https://www.mondreville.fr/,mairie-mondreville@wanadoo.fr,21780413700016,1.55099999905,48.9030990601,14 route Nationale 78980 Mondreville,Tu 16:00-18:00; Th 16:00-19:00; Sa 10:00-12:00,78413,57bfe055-e939-44d9-94d8-1cdca4090a9b,node/11197846114
mairie,Mairie - Mondreville,,Mairie de Mondreville,+33 1 64 29 32 17,http://www.mairiedemondreville.fr,mairie-de-mondreville@wanadoo.fr,21770297600010,2.60887289047,48.1405258179,3 rue de la Garde 77570 Mondreville,"Mo 08:30-12:30,14:00-17:30; Tu 08:30-12:30,14:00-19:30; We 08:30-12:30; Th 08:30-12:30,14:00-17:30; Fr 08:30-12:30,14:00-16:30",77297,f6ba88d7-685a-4122-a0ef-15008649da9c,node/4798915596
mairie,Mairie - Monnerville,,Mairie de Monnerville,+33 1 64 95 03 57,http://www.mairie-monnerville.com,,21910414800016,2.045526,48.34669,7 bis Grande rue 91930 Monnerville,,91414,85ff0200-f16d-4390-bcb1-84b276148a2a,way/132704043
mairie,Mairie - Mons-en-Montois,,Mairie de Mons-en-Montois,+33 1 60 67 45 40,,mairiemonsenmontois@wanadoo.fr,21770298400014,3.146911,48.488547,1 rue de la Croix-Rouge 77520 Mons-en-Montois,Tu 17:00-19:30; Fr 17:00-19:30,77298,c3c1b811-db09-46ad-bf09-22e937953640,node/9309413573
mairie,Mairie - Montainville,,Mairie de Montainville,+33 1 30 90 67 62,http://www.montainville78.com,mairie@montainville78.com,21780415200015,1.82255,48.8783988,Place de la Mairie 78124 Montainville,"Mo 09:30-11:30,14:30-16:30; Sa 09:30-11:30",78415,268e184f-454d-4bdb-a615-5890e7679eb3,node/3581149256
mairie,Mairie - Montalet-le-Bois,,Mairie de Montalet-le-Bois,+33 1 34 75 38 35,https://montaletlebois.fr/,contact@montaletlebois.fr,21780416000018,1.825897,49.045999,2 rue de l'Église 78440 Montalet-le-Bois,"Mo 16:00-19:00; Tu 10:00-12:00,14:00-17:00; Th 10:00-12:00,14:00-17:00; Fr 10:00-12:00",78416,1fec2098-3ea7-41df-8356-9911ad4309bf,node/595415460
mairie,Mairie - Montceaux-lès-Meaux,,Mairie de Montceaux-lès-Meaux,+33 1 64 35 93 19,http://www.mairie-montceaux-les-meaux.fr,mairiemontceauxlesmeaux@gmail.com,21770300800011,2.9851885,48.9418708,Place de la Mairie 77470 Montceaux-lès-Meaux,Mo 10:00-12:00; We 10:00-12:00; Th 14:00-16:00; Fr 10:00-12:00,77300,a09741fe-f839-400f-8389-0f77e4d1059b,way/82716118
mairie,Mairie - Montceaux-lès-Provins,,Mairie de Montceaux-lès-Provins,+33 1 64 01 94 64,,mairiemontceauxlesprovins@wanadoo.fr,21770301600014,3.46498990059,48.6563987732,Rue de l'Église 77151 Montceaux-lès-Provins,Mo 16:00-18:00; Th 16:00-18:00,77301,ec2e1b33-c8e4-4dc9-8d31-679253304c14,node/4798913815
mairie,Mairie - Montchauvet,,Mairie de Montchauvet,+33 1 30 93 43 59,https://www.montchauvet.fr,m.montchauvet@wanadoo.fr,21780417800010,1.630631,48.891383,8 rue de la Mairie 78790 Montchauvet,Mo 17:30-18:30; Th 17:30-18:30,78417,7dd0ed49-97c3-4596-895f-373b28c33544,node/1134185135
mairie,Mairie - Moncourt-Fromonville,,Mairie de Moncourt-Fromonville,+33 1 64 78 50 50,https://moncourt-fromonville.fr/fr/,mairie@moncourt-fromonville.fr,21770302400018,2.7053414,48.3029212,Route de Moret 77140 Moncourt-Fromonville,Mo-Fr 08:45-12:00; Sa 10:00-12:00,77302,6e1d0e29-d204-4c0e-b8d9-46fbb1338e27,way/273697292
mairie,Mairie - Montdauphin,,Mairie de Montdauphin,+33 1 64 03 79 83,,mairiedemontdauphin@orange.fr,21770303200011,3.4278509,48.8515278,12 rue Saint-Loup 77320 Montdauphin,Fr 14:00-16:45,77303,0cef110d-c1a6-41c2-a03f-ff88300c78fd,node/9313128212
mairie,Mairie - Montenils,,Mairie de Montenils,+33 1 64 20 59 75,,mairie.montenils@orange.fr,21770304000014,3.47713,48.842067,6 rue de la tuilerie 77320 Montenils,Th 14:00-15:00,77304,bcff5e24-1966-46b7-bf26-e5a6a3267a73,way/202688725
mairie,Mairie - Montereau-Fault-Yonne,,Mairie de Montereau-Fault-Yonne,+33 1 64 70 44 00,https://www.ville-montereau77.fr/,,21770305700018,2.9563587,48.3847375,54 rue Jean-Jaurès 77130 Montereau-Fault-Yonne,"Mo-Th 08:30-12:15,13:45-18:00; Fr 08:30-12:15,13:45-17:00; Sa 09:00-12:00",77305,8550e634-82e1-47a9-9d36-852102b2ef0c,way/242638576
mairie,Mairie - Montereau-sur-le-Jard,,Mairie de Montereau-sur-le-Jard,+33 1 64 14 45 80,http://www.aubigny-montereau.com,mairie-de-montereau-sur-le-jard@orange.fr,21770306500011,2.66861009598,48.5903015137,Place de l'Église-Aubigny 77950 Montereau-sur-le-Jard,"Mo-Th 09:00-12:00,14:00-18:00; Fr 09:00-12:00",77306,085dce35-94cb-4a23-aecc-cf6e104de3c3,way/113471960
mairie,Mairie - Montesson,,Mairie de Montesson,+33 1 30 15 39 39,https://www.montesson.fr/,citoyennete@montesson.fr,21780418600013,2.1498262,48.9082877,1 place Roland-Gauthier 78362 Montesson,"Mo-Tu 08:30-12:00,13:30-17:30; We 08:30-12:00,13:30-16:30; Th 08:30-12:00,13:30-17:30; Fr 08:30-12:00,13:30-16:30; Sa 09:00-12:00",78418,590805b5-5383-44d4-8f62-051ac9e8fbc6,way/108993731
mairie,Mairie - Montfermeil,,Mairie de Montfermeil,+33 1 41 70 70 70,https://www.ville-montfermeil.fr/page-daccueil/,contact@ville-montfermeil.fr,21930047200194,2.5710208,48.9022405,7 place Jean-Mermoz 93370 Montfermeil,"Mo 08:30-12:00,13:45-17:15; Tu 08:30-12:00; We-Th 08:30-12:00,13:45-17:15; Fr 08:30-12:00,13:45-16:45; Sa 08:30-11:45",93047,97150da9-29ed-4a7d-ba57-ed1112be44d4,node/6781559119
mairie,Mairie - Montfort-l'Amaury,,Mairie de Montfort-l'Amaury,+33 1 34 86 23 45,https://www.montfortlamaury.fr,accueil@montfortlamaury.fr,21780420200018,1.808785,48.778034,36 rue de Paris 78490 Montfort-l'Amaury,"Mo-Fr 09:00-12:00,13:30-17:30; Sa 09:00-12:00",78420,131c5080-2041-416e-9a3a-7d8aa7589f46,way/893821292
mairie,Mairie - Montgeron,,Mairie de Montgeron,+33 1 69 83 69 00,https://www.montgeron.fr/,montgeron@montgeron.fr,21910421300018,2.4602221,48.7040316,112 bis avenue de la République 91230 Montgeron,"Mo 08:15-12:15,13:30-17:30; Tu 08:15-12:15; We-Fr 08:15-12:15,13:30-17:30; Sa 09:00-12:00",91421,b45db300-8e6a-4892-8dce-d82e05d35e89,node/616292519
mairie,Mairie - Montgeroult,,Mairie de Montgeroult,+33 1 34 42 71 19,http://www.mairie-montgeroult.fr,mairie-de-montgeroult@wanadoo.fr,21950422200015,2.00571990013,49.0811004639,Rue de la Vallée 95650 Montgeroult,Mo 13:30-19:30; Tu 13:30-18:00; Th-Fr 13:30-18:00; Sa 10:00-12:00,95422,5c204a44-a910-4844-bda0-118d7ad370b2,way/436935966
mairie,Mairie - Montgé-en-Goële,,Mairie de Montgé-en-Goële,+33 1 64 36 20 02,https://www.montge.fr/,mairie@montge.fr,21770308100018,2.748844,49.028416,1 rue de la Loi 77230 Montgé-en-Goële,Tu 13:30-17:00; We 09:00-12:00; Th-Fr 13:30-17:00,77308,4f5b5b10-9110-44a4-8ae6-f8aef7491c88,node/4551209215
mairie,Mairie - Monthyon,,Mairie de Monthyon,+33 1 64 36 21 41,http://www.monthyon.fr,mairie-de-monthyon@wanadoo.fr,21770309900010,2.82595992088,49.0071983337,1 place Carruel 77122 Monthyon,"Mo-Tu 09:00-12:00,13:30-18:00; Th-Fr 09:00-12:00,13:30-18:00; Sa 09:00-12:00",77309,86d6aa50-2c16-44bf-b3dd-0a5c81480ee6,node/3842874866
mairie,Mairie - Montigny-Lencoup,,Mairie de Montigny-Lencoup,+33 1 60 96 72 04,https://www.montigny-lencoup.fr/,mairie.montigny-lencoup@wanadoo.fr,21770311500014,3.06181001663,48.4524002075,2 rue Monmart 77520 Montigny-Lencoup,"Mo 09:00-12:00,14:00-17:00; Tu 09:00-12:00; We 09:00-12:00,14:00-17:00; Th 09:00-12:00; Fr 09:00-12:00,14:00-17:00; Sa 09:00-12:00",77311,0679c622-4a19-45e6-b240-aa3403d404b2,node/2792503310
mairie,Mairie - Montigny-le-Bretonneux,,Mairie de Montigny-le-Bretonneux,+33 1 39 30 31 32,http://www.montigny78.fr,mairie@montigny78.fr,21780423600016,2.03700494766,48.7697601318,Hôtel de Ville  66 rue de la Mare-aux-Carats 78180 Montigny-le-Bretonneux,"Mo 08:15-12:00,13:15-17:15; Tu 08:15-12:00,13:15-20:00; We 13:15-20:00; Th 08:15-12:00,14:00-17:15; Fr 08:15-12:00,13:15-17:15",78423,5e70e5bf-1865-48ed-a75d-b767b7db8e47,relation/1590497
mairie,Mairie - Montigny-le-Guesdier,,Mairie de Montigny-le-Guesdier,+33 1 60 67 28 80,,mairie.montigny-le-guesdier@laposte.net,21770310700011,3.25180006027,48.3913993835,1 route de Bray 77480 Montigny-le-Guesdier,Tu 16:00-18:30; Fr 16:00-18:30,77310,7f718fc9-5733-4e44-8174-d284a93535e1,way/176291431
mairie,Mairie - Montigny-lès-Cormeilles,,Mairie de Montigny-lès-Cormeilles,+33 1 30 26 30 26,http://www.montigny95.fr,secretariatgeneral@ville-montigny95.fr,21950424800010,,,14 rue Fortuné-Charlot 95370 Montigny-lès-Cormeilles,"Mo 08:30-12:00,13:30-17:15; We 08:30-12:00,13:30-17:15; Tu 13:30-19:00; Th 13:30-19:00; Fr 08:30-12:00,13:30-17:15",95424,580e4635-d9fe-4fc2-a5f3-f0a710a0da56,way/226657345
mairie,Mairie - Montigny-sur-Loing,,Mairie de Montigny-sur-Loing,+33 1 64 45 82 86,https://montignysurloing.fr/,accueil@montignysurloing.fr,21770312300018,2.74377989769,48.3362007141,Place de la Mairie 77690 Montigny-sur-Loing,"Mo-Fr 09:00-12:00,14:00-17:00",77312,b034e186-9360-4748-90b8-5d74b6fb32b9,node/3250237119
mairie,Mairie - Montlhéry,,Mairie de Montlhéry,+33 1 64 49 53 33,https://www.montlhery.fr/,mairie@ville-montlhery.fr,21910425400061,2.270279,48.636726,1 rue Blanche-de-Castille 91310 Montlhéry,"Sa 09:00-12:00; Mo-Fr 08:00-12:00,13:15-17:15",91425,bc92bec8-1597-4dfe-93e2-2b0c3664cb1c,way/146009743
mairie,Mairie - Montlignon,,Mairie de Montlignon,+33 1 34 16 12 56,http://www.village-de-montlignon.fr,mairie@montlignon.fr,21950426300019,2.28848004341,49.0153007507,10 rue de Paris 95680 Montlignon,"Sa 09:00-12:00; Mo-Fr 09:00-12:00,14:00-16:00",95426,5c193202-df75-4fba-888f-20b14ff07919,way/147912627
mairie,Mairie - Montmachoux,,Mairie de Montmachoux,+33 1 64 32 39 31,http://www.montmachoux.fr,mairie.montmachoux@gmail.com,21770313100011,2.99359202385,48.3195991516,5 rue de l'École 77940 Montmachoux,Mo-Fr 09:00-12:00,77313,41b070b9-8f1e-4eb7-97d4-154db9698882,way/40793772
mairie,Mairie - Montmagny,,Mairie de Montmagny,+33 1 34 28 69 00,http://www.villedemontmagny.fr,cabinetdumaire@ville-montmagny.fr,21950427100012,2.34589004517,48.974899292,10 rue du 11-Novembre-1918 95360 Montmagny,"Mo-Fr 08:30-12:00,13:45-17:30; Sa 09:00-12:00",95427,085298fb-9d0c-44c1-829a-515f57cafaae,relation/1770194
mairie,Mairie - Montmorency,,Mairie de Montmorency,+33 1 39 34 98 00,https://www.ville-montmorency.fr/,communication@ville-montmorency.fr,21950428900014,2.320264,48.990137,2 avenue Foch 95162 Montmorency Cedex,"Mo 14:00-17:00; Tu-Th 08:30-12:30,14:00-17:00; Fr 08:30-12:30,14:00-16:00; Sa 08:30-12:00",95428,ed5ff127-0f44-4b1d-aa9d-27655a859af2,way/146734654
mairie,Mairie - Montolivet,,Mairie de Montolivet,+33 1 64 03 79 06,,commune-montolivet@wanadoo.fr,21770314900013,3.4400858,48.8294588,8 rue d'Onoz 77320 Montolivet,Mo 09:00-11:00; Sa 11:00-12:00,77314,67dc4f17-2317-4a58-8381-ffab9ad2a4ac,node/9313128211
mairie,Mairie - Montreuil,,Mairie de Montreuil,+33 1 48 70 60 00,https://www.montreuil.fr/,,21930048000015,2.442798,48.862516,Hôtel de ville Place Jean-Jaurès 93100 Montreuil,Mo-Fr 08:30-18:30,93048,922f8708-fb37-4b2b-acd0-db6c747c274c,way/81846321
mairie,Mairie - Montreuil-sur-Epte,,Mairie de Montreuil-sur-Epte,+33 1 34 67 61 68,https://montreuil-sur-epte.fr/,mairie@montreuilsurepte.eu,21950429700017,1.67734003067,49.1754989624,27 rue Saint-Denis 95770 Montreuil-sur-Epte,Tu 16:30-18:30; Th 16:30-18:30,95429,d52ca18d-46dc-4c16-bd76-38734a69fae1,node/11198601800
